Image,png,brisque,nrqm,pi,nima,paq2piq,cnniqa,dbcnn,musiq-ava,musiq-koniq,musiq-spaq,clipiqa,clipiqa+,tre-koniq,topiq_nr,qalign,topiq_iaa,topiq_iaa_res50,laion_aes,antelopev2,arcface,buffalo
1_voice_en_35042679_sad,7.png,31.16766357,5.479654789,5.438212215,5.86584568,74.0904541,0.388821036,0.426664054,4.892531395,68.15071869,63.93066025,0.570245147,0.616542637,75.48845673,0.557847798,0.528808594,4.81405592,4.897063255,5.200410843,0.829333583,0.914956987,0.85356163
1_voice_en_35042679_vidtalk,0.png,39.87762451,3.627107143,5.955654208,5.772786617,47.72923279,0.255956799,0.273052335,4.22968483,52.19987869,55.90498352,0.401266247,0.53938818,24.76862335,0.285027534,0.291503906,4.177074432,4.657231331,5.16322422,0.826339247,0.884624958,0.765930282
1_voice_en_35042679_vidtalk,1.png,38.15789795,3.673212051,5.881347879,5.884941578,49.66246796,0.255417168,0.247319594,4.292215824,51.79223633,53.14154816,0.37818709,0.526546776,23.46879768,0.297754765,0.267822266,4.209930897,4.6754632,4.998929024,0.859383191,0.902755201,0.846281236
1_voice_en_35042679_vidtalk,2.png,38.47381592,3.739933968,5.862831457,5.814553261,50.02703857,0.262918413,0.250937462,4.298472404,52.13173294,52.63591766,0.390195698,0.534961104,26.66621017,0.299422532,0.323242188,4.234392166,4.688152313,5.185838223,0.852029331,0.899214268,0.796037246
1_voice_en_35042679_vidtalk,3.png,38.32537842,3.669815063,5.882197476,5.80679512,49.91768646,0.255909562,0.245730206,4.341696739,51.95211411,53.01695251,0.381814718,0.521971107,23.55407333,0.293872744,0.271728516,4.214426041,4.679793835,5.022026062,0.83226661,0.883489609,0.827995961
1_voice_en_35042679_vidtalk,4.png,38.79071045,3.75772953,5.895378731,5.850709915,49.1825943,0.253099591,0.249038711,4.285030365,51.91372681,52.67890549,0.373169333,0.52927196,25.2942524,0.295451164,0.311523438,4.247778893,4.710811615,5.169015884,0.833580128,0.915595591,0.826692787
1_voice_en_35042679_vidtalk,5.png,38.49725342,3.738749266,5.849111508,5.800738811,49.32222366,0.259047925,0.249778628,4.323303223,51.77476501,53.39953613,0.364091784,0.519175172,24.73723602,0.289217919,0.283691406,4.302021503,4.703811646,5.117660522,0.846280717,0.877138019,0.80055852
1_voice_en_35042679_vidtalk,6.png,38.53729248,3.757347345,5.831835252,5.853444576,50.19705963,0.256723374,0.246640712,4.300170422,52.68507767,53.40997314,0.389485836,0.536074042,25.80700874,0.292606533,0.322509766,4.269933701,4.717580795,5.208836079,0.832967703,0.857209563,0.805885943
1_voice_en_35042679_vidtalk,7.png,38.96356201,3.731288433,5.870609263,5.863940239,50.16302109,0.255812436,0.25156796,4.293315887,52.24861908,53.25769043,0.377909273,0.532529116,25.274683,0.295488358,0.313232422,4.287054062,4.718544006,5.149623871,0.835293199,0.89492929,0.7904409
1_voice_en_35042679_wavlip,0.png,45.1696167,5.667360306,5.032964504,4.936421394,54.40088654,0.441104054,0.343832731,4.602789879,41.62252808,49.85198975,0.344067782,0.411875546,27.85969353,0.319658548,0.25,4.185699463,4.767250061,4.627124786,0.887399589,0.900246978,0.876777754
1_voice_en_35042679_wavlip,1.png,41.23846436,5.789772511,4.905523124,4.913300514,54.33314133,0.45299086,0.358453602,4.702013493,41.64665222,50.70515442,0.330139309,0.388064861,30.4859848,0.337377727,0.22253418,4.186687469,4.727224827,4.427313328,0.856072143,0.87398982,0.839634564
1_voice_en_35042679_wavlip,2.png,41.65155029,5.814275742,4.914836848,4.929627419,56.06745148,0.456229627,0.360549271,4.745596886,43.07339478,51.38426208,0.319893777,0.383325666,31.55439949,0.343108654,0.256103516,4.229499817,4.811147213,4.846966267,0.894564237,0.930236757,0.905369783
1_voice_en_35042679_wavlip,3.png,41.00311279,5.797904015,4.911890274,4.883768559,54.74488068,0.454564989,0.359930903,4.692795753,42.63223267,51.05340195,0.322808087,0.381644845,30.83226013,0.337389231,0.212646484,4.193740368,4.746257782,4.424756527,0.867234881,0.885314107,0.851676918
1_voice_en_35042679_wavlip,4.png,41.59344482,5.81699419,4.906921135,4.852017879,55.7432785,0.456734478,0.360993594,4.724231243,43.05235291,51.28653717,0.325523227,0.384857059,31.52502632,0.339674175,0.240112305,4.204113007,4.739433765,4.682174683,0.887604426,0.905338466,0.888906165
1_voice_en_35042679_wavlip,5.png,41.43280029,5.792678833,4.910982471,4.774355888,55.38449097,0.455736756,0.360000312,4.745866776,42.70403671,52.2921257,0.316837519,0.375736892,31.08112717,0.338909358,0.222167969,4.230255127,4.725363731,4.574123859,0.820024209,0.824200034,0.817904991
1_voice_en_35042679_wavlip,6.png,41.24041748,5.821874619,4.907541092,4.948451042,55.97342682,0.456326455,0.361484259,4.735721588,42.82470322,51.45859528,0.331912965,0.391279638,31.2058754,0.343082875,0.266357422,4.22703743,4.833444118,4.762282848,0.880977686,0.925022244,0.892836208
1_voice_en_35042679_wavlip,7.png,41.31903076,5.809757233,4.912567094,4.940437317,56.0358429,0.455554724,0.359113157,4.713308811,43.67403412,51.50521851,0.334464908,0.391386867,31.02377892,0.341693491,0.244262695,4.222845078,4.770051479,4.761095524,0.894660538,0.902301729,0.886791558
1_voice_en_35042680_ahead,0.png,41.44403076,4.006534576,7.164790047,4.504950047,63.86833191,0.348814636,0.380937487,3.782399893,50.29296112,54.55247116,0.606707513,0.489995629,63.48836136,0.498209029,0.059020996,3.501473188,3.688059807,4.288502693,0.701187158,0.703846455,0.705091833
1_voice_en_35042680_ahead,1.png,44.00115967,3.522957087,9.45424264,4.178126335,65.81603241,0.322958291,0.358552754,3.791922808,43.74895859,54.64593124,0.486146212,0.50288415,52.40098572,0.464821309,0.041320801,3.545600176,3.8039217,4.309548855,0.546050652,0.627142906,0.515260904
1_voice_en_35042680_ahead,2.png,41.72186279,3.813431501,8.281811289,4.318891525,68.64970398,0.333762825,0.362065583,3.817859411,43.34919357,60.14982224,0.439059883,0.519466817,58.26221466,0.453639388,0.060302734,3.425353289,3.717301846,4.463727474,0.5332153,0.656572819,0.48063483
1_voice_en_35042680_ahead,3.png,37.32000732,3.902365923,7.922534984,4.60677433,68.17882538,0.319146812,0.436742097,4.089653969,50.38032532,58.08074188,0.547706425,0.549940407,67.72431183,0.482707173,0.083374023,3.774837494,3.985937834,4.690354824,0.584156632,0.646108925,0.580173713
1_voice_en_35042680_ahead,4.png,47.81414795,3.969916821,8.738161395,4.359056473,66.54286957,0.334115744,0.329393744,3.871865988,44.21237946,58.84619522,0.431811333,0.498225451,51.22120667,0.44752264,0.058868408,3.421833754,3.859241009,4.308835983,0.520225135,0.635783374,0.488150026
1_voice_en_35042680_dinet,0.png,30.14324951,5.969810486,4.417381024,5.660408974,58.74980927,0.44218877,0.369023055,4.592276573,57.35733795,59.87757492,0.595014036,0.614318728,39.65575027,0.370672256,0.38671875,4.516555309,4.764404774,4.972581863,0.819497677,0.851781011,0.810778677
1_voice_en_35042680_dinet,1.png,27.24676514,6.329486847,4.088776229,5.603707314,60.87646484,0.476618677,0.381101608,4.705901146,59.49075699,61.99684906,0.550340056,0.613301218,44.44271469,0.408098191,0.356933594,4.575255871,4.795392036,4.963949203,0.821927759,0.855094433,0.818891895
1_voice_en_35042680_dinet,2.png,29.93670654,6.009959698,4.3574901,5.605369091,60.07434845,0.448542237,0.36208266,4.616120338,58.72457123,60.4004364,0.518746376,0.601383209,40.90208817,0.379768521,0.350097656,4.517219543,4.790071487,4.888203144,0.829958187,0.846256614,0.826923048
1_voice_en_35042680_dinet,3.png,27.74725342,6.316716671,4.100085444,5.581272602,61.58863831,0.479199082,0.38036111,4.708143234,59.93534088,61.70988846,0.538752735,0.612594247,44.86674881,0.40692845,0.354492188,4.551836014,4.843846798,4.955198765,0.80115152,0.828843832,0.815716774
1_voice_en_35042680_dinet,4.png,30.94207764,6.053702354,4.306024059,5.631235123,60.53572845,0.446510524,0.358395696,4.600822926,58.67057419,61.02152252,0.517677546,0.59371531,41.03182602,0.381582707,0.383544922,4.518043518,4.773879051,4.99760437,0.835021743,0.851274908,0.830041605
1_voice_en_35042680_dreamtalk,0.png,9.163269043,6.327351093,6.181141734,5.219782829,73.85129547,0.629747868,0.51729244,4.320162773,54.54004669,62.13580322,0.744985282,0.537406743,77.95800781,0.61802268,0.259765625,3.623426199,4.142214775,5.030972958,0.59946445,0.619520724,0.588328959
1_voice_en_35042680_dreamtalk,1.png,11.3727417,6.351541042,6.526984828,4.910008907,72.71857452,0.64949733,0.468296438,4.082578659,53.89478302,62.01031494,0.725129902,0.551079035,70.13196564,0.566264153,0.177001953,3.628966808,4.099655628,5.18941021,0.62664774,0.644797683,0.633012127
1_voice_en_35042680_dreamtalk,2.png,13.5680542,6.81298542,6.4429251,5.102729321,73.45331573,0.621215463,0.473386228,4.256530762,54.3682251,60.04608154,0.698324621,0.541576743,75.30808258,0.582893431,0.217285156,3.620919228,4.288376808,4.658979893,0.638794897,0.701866984,0.651423484
1_voice_en_35042680_dreamtalk,3.png,20.43084717,6.281888962,6.626219482,4.902267933,71.72271729,0.621903479,0.424621671,4.158284187,51.96755981,60.51569366,0.673205078,0.555308819,66.26542664,0.550925553,0.173583984,3.63456893,4.281629562,4.803629875,0.614979477,0.663495064,0.620810998
1_voice_en_35042680_dreamtalk,4.png,22.27264404,6.21383667,6.617927398,4.999743462,73.10808563,0.635313332,0.421392113,4.308081627,55.49796295,61.01681519,0.637954175,0.511146843,64.7563858,0.555685103,0.227294922,3.741261244,4.213198185,5.043997765,0.610093116,0.708064377,0.620683723
1_voice_en_35042680_iplap,0.png,30.97186279,5.845102787,4.445576687,5.520460129,57.18791962,0.438432872,0.349144101,4.559608936,51.74839783,55.58574677,0.507175565,0.584546328,34.04029083,0.366982728,0.348632813,4.295840263,4.78221941,5.081924438,0.954456619,0.986066937,0.957425013
1_voice_en_35042680_iplap,1.png,28.74627686,6.087422371,4.144493062,5.467888832,59.33911514,0.472262949,0.375623167,4.673253536,53.06070709,56.12127686,0.517422736,0.605123997,40.02079391,0.395341963,0.33203125,4.415354729,4.780682564,5.045804501,0.970738584,0.982812285,0.970602172
1_voice_en_35042680_iplap,2.png,32.44940186,5.803645611,4.444561087,5.497859001,57.87521362,0.436175078,0.344468862,4.61454916,52.73080444,56.64752197,0.481567472,0.583056629,35.43049622,0.366051227,0.365234375,4.338710785,4.78296423,5.031772614,0.959360034,0.976348996,0.959609718
1_voice_en_35042680_iplap,3.png,29.52020264,6.093609333,4.159789396,5.498777866,59.32126236,0.471130908,0.375176787,4.693964481,53.09286499,56.80393982,0.505215883,0.602221072,40.37215424,0.396675229,0.323242188,4.398641109,4.772725582,5.0190835,0.964421353,0.976590872,0.964318615
1_voice_en_35042680_iplap,4.png,33.36834717,5.856926441,4.406410618,5.504367352,58.89441681,0.440089196,0.34283036,4.61231041,52.24707031,56.49681854,0.484550953,0.584112704,35.70183563,0.367053539,0.345947266,4.324967384,4.773438454,5.009326935,0.956899715,0.980281234,0.960479158
1_voice_en_35042680_mkittalk,0.png,21.48846436,4.354120731,6.618494391,4.722707748,73.34767914,0.358847767,0.426013768,3.984174013,53.41812897,62.02108765,0.78307879,0.610826433,63.63084793,0.570375979,0.213378906,4.012826443,3.954633713,4.643400669,0.770553634,0.770280182,0.745582373
1_voice_en_35042680_mkittalk,1.png,29.61785889,3.906755686,6.923035981,4.379026413,69.52328491,0.305174649,0.341853112,3.672142506,45.70718765,58.99864197,0.639685988,0.548414171,48.9056282,0.510850906,0.164794922,3.660635948,3.591950178,4.566203594,0.763552564,0.835571349,0.798263082
1_voice_en_35042680_mkittalk,2.png,30.11053467,3.886401653,7.460289976,4.421149254,64.61073303,0.29876253,0.293384403,3.670947313,40.98106384,52.86197281,0.599887729,0.525651336,46.90761185,0.482426792,0.185058594,3.557764292,3.749660492,4.527680874,0.803989948,0.82134068,0.769329657
1_voice_en_35042680_mkittalk,3.png,30.10760498,3.30479908,7.74560541,4.55374527,65.89487457,0.312147647,0.278510898,3.596461296,39.21033478,44.05040359,0.586279213,0.541513741,39.12464142,0.463209748,0.133300781,3.558743477,3.679984808,4.315347195,0.514373569,0.674910188,0.554281353
1_voice_en_35042680_mkittalk,4.png,28.38641357,3.819148302,7.387504227,4.718797207,64.56893158,0.319674492,0.341913402,3.849812746,42.33469772,50.7875824,0.698574901,0.545831442,48.5322876,0.5017066,0.171142578,3.526700974,3.797106743,4.611789703,0.773860151,0.851343751,0.809071221
1_voice_en_35042680_sad,0.png,35.12908936,5.552076817,5.425352309,5.897417545,73.89513397,0.385383815,0.454082608,4.934884548,68.87103271,63.23654938,0.592168868,0.613398731,75.81578827,0.561911881,0.501953125,4.703541756,4.965044022,5.483665943,0.817057626,0.910850406,0.840854016
1_voice_en_35042680_sad,1.png,32.82879639,5.127531528,5.998858905,5.839698315,74.38832092,0.372743845,0.412350088,5.0119524,66.88690948,61.3068428,0.535074055,0.607878923,72.94880676,0.544458807,0.528320313,4.706311703,4.973876953,5.350839138,0.821636932,0.910586357,0.830747161
1_voice_en_35042680_sad,2.png,33.30926514,5.160214901,5.766598558,5.701153755,72.08095551,0.345287651,0.411428839,4.909951687,67.17421722,59.31606674,0.494597435,0.6227054,71.98821259,0.526605487,0.487304688,4.766074657,4.841047287,5.058463573,0.792979357,0.892028689,0.817537208
1_voice_en_35042680_sad,3.png,30.15301514,5.31195879,5.505746782,5.915038109,75.12585449,0.386361122,0.428912699,4.942042351,68.00050354,59.22231293,0.516603291,0.592992127,75.67680359,0.535882652,0.52734375,4.702246666,4.978060722,5.319026947,0.769682944,0.859054208,0.737232529
1_voice_en_35042680_sad,4.png,37.60858154,5.482817173,5.609370668,5.816252232,71.50558472,0.386512727,0.407731086,4.852356911,65.12347412,61.6621933,0.457649916,0.602308989,73.76126862,0.539428651,0.51171875,4.698981285,4.833378792,5.100225925,0.768580149,0.888665915,0.771915847
1_voice_en_35042680_vidtalk,0.png,39.84197998,3.623473883,5.958289729,5.733138561,47.30810547,0.262367636,0.271839052,4.217955112,51.92120361,56.02719879,0.402176589,0.541159749,24.65993881,0.288028866,0.292724609,4.146024704,4.657133102,5.157711029,0.82943087,0.879826963,0.774929775
1_voice_en_35042680_vidtalk,1.png,38.26678467,3.697658062,5.833991245,5.960199833,49.13373184,0.261131257,0.247192845,4.295140266,52.0479126,52.88896942,0.374236584,0.524519026,24.71484375,0.285984963,0.299316406,4.249845028,4.70340395,5.115476608,0.842318868,0.897052169,0.823753041
1_voice_en_35042680_vidtalk,2.png,38.59832764,3.734079361,5.853461311,5.893641949,50.00423813,0.256024629,0.245659694,4.303088188,51.45690155,53.01351547,0.384523481,0.531302452,24.4795208,0.298131704,0.294921875,4.237380028,4.714386463,5.116704941,0.838416908,0.897457361,0.829213319
1_voice_en_35042680_vidtalk,3.png,38.26385498,3.667010069,5.856708791,5.851276398,48.51591492,0.259298444,0.249129012,4.315785885,51.87205505,52.88991928,0.383576542,0.52805239,25.53388596,0.292332888,0.313964844,4.286710739,4.696800232,5.176421165,0.853512945,0.888946652,0.814853071
1_voice_en_35042680_vidtalk,4.png,38.98309326,3.743303776,5.863618805,5.896671295,49.78334045,0.255099118,0.246360093,4.307282448,52.55206299,53.23242569,0.381256312,0.531354725,24.88184547,0.292533576,0.293701172,4.287134171,4.697791576,5.164956093,0.836276342,0.880095184,0.792033798
1_voice_en_35042680_wavlip,0.png,45.38739014,5.664505482,5.045009118,4.86168766,54.08913803,0.439737052,0.343800306,4.607917309,40.7236557,49.66848373,0.338582814,0.416622341,27.69741058,0.317448527,0.231689453,4.184098244,4.76302433,4.591923714,0.912540083,0.922587514,0.904226282
1_voice_en_35042680_wavlip,1.png,41.35565186,5.814277649,4.902183459,4.934174538,55.4076004,0.450757295,0.361128241,4.730763435,42.53942871,51.19661713,0.322466612,0.386138886,30.97545815,0.338136971,0.253662109,4.222140312,4.759262085,4.69486475,0.872461643,0.931720912,0.894718478
1_voice_en_35042680_wavlip,2.png,42.08758545,5.794987679,4.905152428,4.871649265,55.85791779,0.451761156,0.363550335,4.727272987,42.51613617,51.8214798,0.323706716,0.383469939,31.13328362,0.341931254,0.222290039,4.221045494,4.729709625,4.533733368,0.901882884,0.918470502,0.901909249
1_voice_en_35042680_wavlip,3.png,41.76385498,5.770709038,4.913318815,4.808334351,55.74030685,0.45056963,0.361408591,4.763109207,42.19816208,51.93511963,0.312838405,0.376781195,30.26402855,0.338126779,0.22644043,4.231706142,4.740907669,4.502990723,0.808544765,0.799936891,0.810602323
1_voice_en_35042680_wavlip,4.png,41.69403076,5.799193382,4.915556774,4.933302879,56.2715683,0.453775376,0.361823142,4.720335484,43.37499237,51.1593399,0.314910024,0.38427788,31.22426224,0.342445433,0.241333008,4.242138863,4.755180836,4.744252682,0.892287619,0.902619123,0.880859996
1_voice_en_35042753_ahead,0.png,38.63787842,4.064640999,6.924850629,4.621988297,63.76059341,0.348004848,0.404091537,3.802311182,49.32830811,51.08437347,0.641257763,0.460559696,67.18728638,0.512162209,0.068908691,3.489733458,3.860564232,4.436341286,0.756804288,0.737469435,0.736907574
1_voice_en_35042753_ahead,1.png,45.53485107,3.918576479,9.009724993,4.217193604,65.60738373,0.308961749,0.36953795,3.91757679,44.66798019,54.92798615,0.414635569,0.47549352,53.83044815,0.457976431,0.041900635,3.349542141,3.769886971,4.423007488,0.553549907,0.637729287,0.506249326
1_voice_en_35042753_ahead,2.png,39.97088623,4.015996456,8.346864775,4.738618851,70.31023407,0.321520597,0.401419342,4.035653114,49.03676605,55.16137314,0.487293869,0.538701892,62.28731155,0.504056513,0.088562012,3.764956951,4.010261536,4.293114185,0.621428156,0.692588985,0.573619754
1_voice_en_35042753_ahead,3.png,44.72869873,3.959393024,8.611125207,4.492302418,68.77098846,0.337681144,0.375071526,3.954654694,44.3759613,54.58322906,0.497557163,0.559770226,59.76556396,0.479162902,0.061126709,3.397547245,3.892029762,4.475307465,0.518027458,0.641326427,0.479780753
1_voice_en_35042753_ahead,4.png,49.55633545,4.060918808,8.317953053,3.931599379,68.2830658,0.334923059,0.321333945,3.710189819,41.94314575,54.24015808,0.453122765,0.53984499,53.17861176,0.436575562,0.046966553,3.501837492,4.021152496,4.149117947,0.500251509,0.603356779,0.441614973
1_voice_en_35042753_ahead,5.png,47.08172607,3.533964872,9.272492206,4.72931385,67.54969025,0.324028552,0.365369707,3.923943758,44.62605286,58.89365387,0.456534296,0.540304244,54.8719635,0.476443082,0.057495117,3.438310385,4.04608345,4.479613781,0.543641998,0.675394297,0.543130169
